"포인트 wkt","시설물 id","시군구 코드","시군구명","읍면동 코드","읍면동명","시설코드","안심귀갓길 아이디","안심귀갓길 명","설치대수","비고","관리기관","전화번호","조성년월","시설물 최종점검일(사용안함)","세부위치설명","데이터 기준일자","이미지명"
"POINT (127.0347128 37.6524212)","1132010500_11_P17","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_11","도봉안심11","1","","","","","","호호분식 앞","20220809","1132010500_11_P17_305.jpeg"
"POINT (127.03432 37.652546)","1132010500_11_P18","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_11","도봉안심11","1","","","","","","한신빌라 앞","20220809","1132010500_11_P18_304.jpeg"
"POINT (127.034225 37.652544)","1132010500_11_P19","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_11","도봉안심11","1","","도봉경찰서 쌍문파출소","02-2289-9871~3","","","한신빌라 앞","20220809","1132010500_11_P19_307.jpeg"
"POINT (127.034225 37.652544)","1132010500_11_P20","1132000000","서울특별시 도봉구","1132010500","쌍문동","302","1132010500_11","도봉안심11","3","방범용 CCTV","","","","","한신빌라 앞","20220809","1132010500_11_P20_302.jpeg"
"POINT (127.034225 37.652544)","1132010500_11_P21","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_11","도봉안심11","2","","","","","","한신빌라 앞","20220809","1132010500_11_P21_305.jpeg"
"POINT (127.034225 37.652544)","1132010500_11_P22","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_11","도봉안심11","1","","","","","","한신빌라 앞","20220809","1132010500_11_P22_301.jpeg"
"POINT (127.033756 37.652726)","1132010500_11_P23","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_11","도봉안심11","1","","","","","","제2차 쌍용하이빌 앞","20220809","1132010500_11_P23_305.jpeg"
"POINT (127.033756 37.652726)","1132010500_11_P24","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_11","도봉안심11","1","","","","","","제2차 쌍용하이빌 앞","20220809","1132010500_11_P24_305.jpeg"
"POINT (127.033352 37.652881)","1132010500_11_P25","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_11","도봉안심11","1","","도봉경찰서 쌍문파출소","02-2289-9871~3","","","","20220809","1132010500_11_P25_307.jpeg"
"POINT (127.033407 37.652878)","1132010500_11_P26","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_11","도봉안심11","1","","","","","","","20220809","1132010500_11_P26_304.jpeg"
"POINT (127.033352 37.652881)","1132010500_11_P27","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_11","도봉안심11","1","","","","","","정의분식 앞","20220809","1132010500_11_P27_305.jpeg"
"POINT (127.0347272 37.6523726)","1132010500_11_P28","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_11","도봉안심11","1","","서울도봉경찰서","02-2289-9424","","","호호분식 앞","20220809","1132010500_11_P28_303.jpeg"
"POINT (127.016436 37.65394)","1132010500_12_P01","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","서울도봉경찰서","02-2289-9424","","","덕성여대 기숙사 뒤","20220915","1132010500_12_P01_303.jpeg"
"POINT (127.016436 37.65394)","1132010500_12_P02","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P02_303.jpeg"
"POINT (127.016436 37.65394)","1132010500_12_P03","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","2","","","","","","덕성여대 기숙사 뒤","20220915","1132010500_12_P03_305.jpeg"
"POINT (127.016436 37.65394)","1132010500_12_P04","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_12","도봉안심12","1","","도봉경찰서 쌍문파출소","02-2289-9871~3","","","덕성여대 기숙사 뒤","20220915","1132010500_12_P04_307.jpeg"
"POINT (127.016462 37.653905)","1132010500_12_P05","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_12","도봉안심12","1","","","","","","덕성여대 기숙사 뒤","20220915","1132010500_12_P05_301.jpeg"
"POINT (127.016462 37.653905)","1132010500_12_P06","1132000000","서울특별시 도봉구","1132010500","쌍문동","302","1132010500_12","도봉안심12","2","방범용 CCTV","도봉구 CCTV 관제센터","02-2091-2991","","","","20220915","1132010500_12_P06_302.jpeg"
"POINT (127.016462 37.653905)","1132010500_12_P07","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P07_303.jpeg"
"POINT (127.016462 37.653905)","1132010500_12_P08","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P08_303.jpeg"
"POINT (127.016462 37.653905)","1132010500_12_P09","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P09_305.jpeg"
"POINT (127.016528805297 37.6539407222238)","1132010500_12_P10","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P10_304.jpeg"
"POINT (127.016740628143 37.6540097743694)","1132010500_12_P11","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","도봉구","02-2091-4083","","","","20220915","1132010500_12_P11_303.jpeg"
"POINT (127.016740628143 37.6540097743694)","1132010500_12_P12","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","2","","","","","","","20220915","1132010500_12_P12_305.jpeg"
"POINT (127.016932 37.65405)","1132010500_12_P13","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P13_305.jpeg"
"POINT (127.017150911802 37.6540860145925)","1132010500_12_P14","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P14_301.jpeg"
"POINT (127.017150911802 37.6540860145925)","1132010500_12_P15","1132000000","서울특별시 도봉구","1132010500","쌍문동","302","1132010500_12","도봉안심12","1","방범용 CCTV","도봉구 CCTV 관제센터","02-2091-2991","","","","20220915","1132010500_12_P15_302.jpeg"
"POINT (127.017150911802 37.6540860145925)","1132010500_12_P16","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P16_303.jpeg"
"POINT (127.017150911802 37.6540860145925)","1132010500_12_P17","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P17_307.jpeg"
"POINT (127.017150911802 37.6540860145925)","1132010500_12_P18","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P18_305.jpeg"
"POINT (127.017165299217 37.6540659882534)","1132010500_12_P19","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P19_304.jpeg"
"POINT (127.017698 37.65415)","1132010500_12_P20","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","2","","","","","","쉼터슈퍼 옆","20220915","1132010500_12_P20_303.jpeg"
"POINT (127.017698 37.65415)","1132010500_12_P21","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","쉼터슈퍼 옆","20220915","1132010500_12_P21_305.jpeg"
"POINT (127.017840425687 37.6542291692484)","1132010500_12_P22","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P22_301.jpeg"
"POINT (127.017840425687 37.6542291692484)","1132010500_12_P23","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P23_303.jpeg"
"POINT (127.017840425687 37.6542291692484)","1132010500_12_P24","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P24_305.jpeg"
"POINT (127.018106 37.654251)","1132010500_12_P26","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P26_303.jpeg"
"POINT (127.018106 37.654251)","1132010500_12_P27","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P27_305.jpeg"
"POINT (127.01837538378 37.6543085771829)","1132010500_12_P28","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_12","도봉안심12","1","","","","","","정우빌라 앞","20220915","1132010500_12_P28_301.jpeg"
"POINT (127.01837538378 37.6543085771829)","1132010500_12_P29","1132000000","서울특별시 도봉구","1132010500","쌍문동","302","1132010500_12","도봉안심12","1","방범용 CCTV","도봉구 CCTV 관제센터","02-2091-2991","","","프린세스빌 앞","20220915","1132010500_12_P29_302.jpeg"
"POINT (127.01837538378 37.6543085771829)","1132010500_12_P30","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","프린세스빌 앞","20220915","1132010500_12_P30_303.jpeg"
"POINT (127.018328411216 37.6543201426678)","1132010500_12_P31","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_12","도봉안심12","1","","","","","","프린세스빌 앞","20220915","1132010500_12_P31_304.jpeg"
"POINT (127.01837538378 37.6543085771829)","1132010500_12_P32","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","2","","","","","","프린세스빌 앞","20220915","1132010500_12_P32_305.jpeg"
"POINT (127.01837538378 37.6543085771828)","1132010500_12_P33","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_12","도봉안심12","1","","","","","","프린세스빌 앞","20220915","1132010500_12_P33_307.jpeg"
"POINT (127.018431177794 37.6543165756219)","1132010500_12_P34","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","대성쉐르빌3차 앞","20220915","1132010500_12_P34_303.jpeg"
"POINT (127.018598 37.654375)","1132010500_12_P35","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","서경빌라 1차","20220915","1132010500_12_P35_303.jpeg"
"POINT (127.018598 37.654375)","1132010500_12_P36","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","서경빌라 1차","20220915","1132010500_12_P36_305.jpeg"
"POINT (127.018958209139 37.6544253046306)","1132010500_12_P37","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","서경빌라 1차","20220915","1132010500_12_P37_303.jpeg"
"POINT (127.018966012253 37.6544145846445)","1132010500_12_P38","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P38_304.jpeg"
"POINT (127.018958209139 37.6544253046306)","1132010500_12_P39","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","2","","","","","","","20220915","1132010500_12_P39_305.jpeg"
"POINT (127.019325791674 37.654468462236)","1132010500_12_P40","1132000000","서울특별시 도봉구","1132010500","쌍문동","301","1132010500_12","도봉안심12","1","","","","","","","20220915","1132010500_12_P40_301.jpeg"
"POINT (127.019325791674 37.654468462236)","1132010500_12_P41","1132000000","서울특별시 도봉구","1132010500","쌍문동","303","1132010500_12","도봉안심12","1","","","","","","스위트빌 옆","20220915","1132010500_12_P41_303.jpeg"
"POINT (127.019325791674 37.654468462236)","1132010500_12_P42","1132000000","서울특별시 도봉구","1132010500","쌍문동","305","1132010500_12","도봉안심12","1","","","","","","스위트빌 옆","20220915","1132010500_12_P42_305.jpeg"
"POINT (127.019325791674 37.654468462236)","1132010500_12_P43","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_12","도봉안심12","1","","도봉경찰서 숭미파출소","02-2289-9881~3","","","스위트빌 옆","20220915","1132010500_12_P43_307.jpeg"
"POINT(127.034898409239 37.6493278520222)","1132010500_13_P01","1132000000","서울특별시 도봉구","1132010500","쌍문동","302","1132010500_13","도봉안심13","4","방범용 CCTV","도봉구 CCTV통합관제센터","02-2091-2991","","","세븐일레븐앞","20221203","1132010500_13_P01_302.jpeg"
"POINT(127.034777533714 37.6493484841945)","1132010500_13_P02","1132000000","서울특별시 도봉구","1132010500","쌍문동","304","1132010500_13","도봉안심13","1","","","","","","세븐일레븐앞","20221203","1132010500_13_P02_304.jpeg"
"POINT(127.034561692804 37.6494034715636)","1132010500_13_P03","1132000000","서울특별시 도봉구","1132010500","쌍문동","307","1132010500_13","도봉안심13","1","","도봉경찰서 숭미파출소","02-2289-9881~3","","","별난주점앞","20221203","1132010500_13_P03_307.jpeg"
